y,z0,z1
0,-29.663464,-1.0203038
10,-29.694408,-1.1855613
9,-29.28874,-5.414258
9,-29.336138,-3.3778613
5,-29.373806,-10.488283
8,-29.94678,-4.6971908
8,-29.828028,-4.489435
5,-29.127138,-9.899778
7,-29.47001,-6.171543
7,-29.155792,-6.651915
0,-29.820646,-1.2027217
7,-28.959066,-6.38126
5,-29.448576,-7.1501245
5,-29.516808,-10.192465
0,-29.147587,-1.1733675
7,-29.497627,-6.12385
8,-30.01054,-4.6452975
9,-29.37055,-3.033941
5,-29.154463,-10.297151
5,-29.404093,-10.6350765
0,-29.757914,-1.4075637
1,-29.278185,-8.6438055
10,-29.515759,-1.1569474
9,-29.063728,-10.643781
9,-29.423271,-3.5068038
6,-29.262068,-4.9168234
5,-29.09931,-10.067502
5,-29.302242,-2.7425296
5,-30.389685,-2.5014968
8,-30.603712,-3.3917503
5,-29.981884,-7.5792346
5,-30.38936,-7.239403
8,-30.295074,-3.6985397
5,-29.89642,-7.453804
9,-30.182304,-2.5072525
5,-29.654049,-4.941091
8,-30.591837,-3.5733945
1,-29.997154,-3.5148966
4,-30.052328,-3.9693134
8,-30.686722,-3.5572863
2,-29.618607,-3.69861
2,-30.283669,-3.1595998
2,-30.174559,-3.5971508
2,-30.461218,-3.261769
2,-30.203516,-3.6780274
2,-29.988935,-3.572547
2,-29.78203,-3.5086536
2,-29.679703,-3.3351967
2,-30.17567,-3.4636931
2,-30.08785,-3.6876888
2,-29.588415,-3.9421062
2,-30.04713,-3.7299283
2,-30.24137,-3.4560578
2,-29.934517,-3.186766
2,-28.954784,-3.8884127
2,-30.560251,-3.8990264
2,-28.857803,-3.8796887
2,-30.366383,-3.5985858
2,-29.38041,-3.2503366
2,-30.005735,-3.3239527
2,-30.298199,-3.6857066
2,-29.740294,-3.7155135
2,-29.635365,-3.8503444
2,-30.014168,-3.556799
2,-30.414364,-3.5543504
2,-30.335077,-3.2926917
2,-30.129467,-2.9426408
2,-29.497833,-3.6436791
2,-30.451399,-3.809169
2,-29.947027,-3.4164062
2,-29.577412,-3.5012918
2,-30.183214,-3.1745994
2,-30.01718,-3.562178
2,-29.115473,-3.2999392
2,-30.340895,-3.1103792
2,-30.411861,-3.3197086
2,-30.575102,-3.2494428
2,-28.773388,-3.7046897
2,-30.23021,-3.4189742
2,-29.896627,-2.7971492
2,-29.707691,-3.5717623
2,-30.393415,-3.556689
2,-30.306522,-3.679222
2,-28.382246,-3.8880155
2,-29.170275,-3.6788337
2,-29.49335,-3.7766948
2,-29.976627,-3.4073784
2,-29.510685,-3.3024592
2,-29.267448,-3.6971307
2,-29.520035,-3.0618606
6,-27.808037,-4.833669
6,-28.8303,-4.6600833
6,-28.949224,-4.221472
6,-30.360327,-4.0649934
6,-28.604765,-4.690227
6,-30.097229,-4.034011
6,-28.120003,-5.0685873
6,-28.645473,-4.7219825
6,-30.220346,-3.9674785
6,-28.421225,-4.569841
6,-30.175814,-4.263994
6,-28.15866,-4.746832
6,-28.133934,-5.2466536
6,-30.23953,-4.2765613
6,-28.769419,-4.5599704
6,-28.240593,-4.1802
2,-29.609447,-3.3010883
2,-29.52438,-3.5075917
2,-30.282166,-3.3089375
2,-30.047663,-2.8104312
2,-30.770985,-3.4426239
2,-30.48026,-3.146857
2,-29.869337,-3.3963776
2,-30.08536,-3.524371
2,-30.253027,-3.529824
2,-28.954742,-3.6998198
2,-30.44183,-3.4724698
2,-30.042828,-3.4841373
2,-29.346912,-3.7549713
2,-30.2101,-2.9613388
2,-29.945532,-3.473448
2,-30.29128,-3.5885928
2,-30.308117,-3.3465471
2,-30.270435,-3.2651322
2,-30.372437,-3.2072065
2,-30.225227,-3.451471
2,-30.095919,-3.424202
2,-29.818153,-3.40945
2,-30.396873,-3.4782777
2,-30.346212,-3.6641853
2,-30.276983,-3.5695932
2,-29.890863,-3.6466303
2,-28.79782,-3.8540716
2,-29.457106,-2.7778049
2,-28.719612,-3.414003
6,-28.026596,-4.395885
6,-29.496204,-4.3811693
6,-30.139654,-3.8107917
6,-29.224516,-4.6538057
6,-30.269497,-4.375507
6,-28.084011,-5.1954966
6,-30.323174,-4.4025445
6,-29.116856,-4.3375425
6,-29.428125,-4.8359113
6,-29.009024,-4.623985
6,-29.398245,-4.165132
6,-29.451311,-4.6579537
6,-29.547506,-4.8495803
6,-28.48629,-3.9882154
6,-29.178656,-4.728322
6,-28.983406,-4.6361847
6,-30.304222,-4.3626065
6,-30.160477,-4.7685947
6,-29.42455,-4.4072185
6,-28.130867,-3.9394596
6,-28.675556,-4.4142866
6,-30.073092,-4.126329
6,-29.616262,-4.301386
6,-28.6228,-4.1704073
6,-28.257828,-4.657234
6,-28.04451,-4.5780296
6,-28.338442,-4.3825006
6,-28.32648,-4.4306355
6,-28.601274,-4.549952
6,-30.051777,-4.7016563
6,-29.158228,-4.601072
6,-29.13531,-4.690667
6,-29.667624,-4.5857215
6,-29.15876,-4.0257955
6,-28.329744,-4.5504136
6,-29.787258,-4.6038733
6,-29.891106,-4.306126
6,-30.010986,-4.4215407
6,-30.26221,-4.427577
6,-28.3887,-4.547318
6,-30.61357,-4.330554
6,-30.14481,-3.605888
6,-30.049927,-4.53602
6,-28.48816,-4.571122
6,-29.946163,-4.1168127
6,-30.292107,-4.0236163
6,-30.53246,-4.6117234
6,-30.003736,-4.2206364
6,-29.322403,-4.2641406
6,-30.331848,-4.3452635
6,-30.17044,-4.132015
6,-30.274174,-4.2388716
6,-28.306635,-4.628407
6,-30.004988,-4.694456
6,-30.463425,-4.4593735
6,-29.91214,-4.778133
6,-30.14876,-3.8936746
6,-30.161366,-4.4178543
6,-30.069536,-4.8014984
6,-28.653952,-4.572502
6,-28.728285,-4.448333
6,-30.015764,-4.938985
6,-29.052896,-4.7972836
6,-29.829386,-3.955218
6,-28.771587,-4.2742944
6,-28.306519,-5.0292077
6,-28.792763,-4.5743227
6,-30.474842,-4.206634
6,-30.112232,-4.7089114
6,-29.956196,-4.485224
6,-29.23231,-4.12429
6,-30.276241,-4.623706
6,-30.04153,-4.133598
6,-30.014217,-4.7500763
6,-30.321089,-4.6195264
5,-28.870806,-7.614106
5,-29.95015,-8.068403
5,-29.945984,-7.9177055
5,-29.735783,-7.5708
5,-30.107141,-7.494302
5,-30.201757,-7.706994
5,-29.814344,-7.8382516
5,-30.575434,-8.072042
5,-29.85633,-7.8617277
5,-30.195263,-7.7383466
5,-29.90841,-7.746441
5,-30.133917,-7.9696617
5,-30.036161,-7.982884
5,-30.25618,-7.9029326
5,-29.816786,-7.344054
5,-29.040113,-7.9800487
5,-29.651558,-7.8933606
5,-30.079117,-7.9741936
5,-30.08741,-7.9013057
5,-30.251722,-8.080882
5,-29.821547,-7.9770637
5,-29.550709,-8.057847
5,-30.143993,-7.7524567
5,-29.878218,-7.740635
5,-30.150751,-7.7703967
5,-30.001339,-7.787895
5,-30.350767,-7.7551317
5,-30.02595,-7.684199
5,-29.891397,-7.4388323
5,-29.311554,-7.921008
5,-28.097761,-7.701552
5,-29.521494,-7.5743093
5,-29.260582,-7.5589204
5,-29.722649,-8.102857
5,-30.06466,-7.8607697
5,-28.616465,-7.474166
5,-30.002241,-7.655787
8,-30.16447,-1.8077811
8,-28.040157,-1.1461017
8,-29.427584,-1.8174602
5,-30.586374,-7.9036393
5,-30.30931,-7.664634
5,-29.005432,-7.486869
5,-28.81552,-8.180648
5,-28.83752,-7.436896
5,-28.918842,-7.736974
5,-29.57186,-7.6595387
5,-29.673729,-7.631123
5,-29.505316,-7.76002
5,-29.530321,-7.4258385
5,-29.415564,-7.571692
5,-28.81855,-7.5195127
5,-28.344896,-7.773798
5,-30.15525,-7.6334815
5,-29.268158,-7.58657
5,-29.977913,-7.849303
5,-30.226604,-8.103306
5,-28.58828,-7.590737
5,-29.052374,-8.088192
5,-29.623194,-7.9848614
5,-29.016785,-7.953507
5,-29.591105,-7.8829803
5,-28.911844,-7.649206
5,-30.354813,-7.9576597
5,-30.033068,-7.835896
5,-28.297857,-7.2355165
5,-30.048244,-7.754996
5,-30.03432,-7.785495
5,-27.928867,-7.3039846
8,-28.183973,-1.8736564
8,-29.33094,-1.8613169
8,-29.576178,-1.8082508
8,-29.822191,-1.9114634
5,-29.471111,-7.417038
5,-29.162542,-7.65882
5,-29.630175,-7.695798
5,-29.738422,-7.738237
5,-29.82974,-7.473312
5,-29.348236,-7.5195794
5,-29.160185,-7.533371
5,-29.507387,-7.7873034
5,-29.552322,-7.5080724
5,-29.886833,-7.861069
5,-30.153036,-7.5822515
5,-29.856953,-7.6168194
5,-29.330753,-7.844328
5,-29.241428,-7.924319
5,-29.673914,-7.775743
5,-29.44265,-7.772726
5,-29.645206,-7.080317
5,-29.737366,-7.7213926
5,-29.516357,-7.5281677
5,-29.389355,-7.6698594
5,-29.03045,-7.410789
5,-29.000753,-7.666418
5,-29.696024,-7.821705
5,-29.618937,-7.837113
5,-29.814049,-7.5992227
5,-29.813303,-7.6578913
5,-29.802616,-8.097287
5,-30.183584,-7.5941873
5,-29.83649,-7.6717863
8,-29.814672,-1.8109131
8,-30.731176,-1.980587
8,-30.355,-1.8901658
8,-30.458366,-2.1534173
8,-29.508362,-1.6072234
8,-30.097622,-2.0342152
8,-30.22458,-2.0027487
8,-29.690865,-1.9742289
8,-30.162188,-1.7280544
8,-30.291859,-1.8393174
5,-29.875547,-8.067856
5,-30.251276,-7.316372
5,-30.03696,-7.527564
5,-30.088404,-7.5293
5,-28.269653,-7.434781
5,-30.133053,-7.400773
5,-28.165888,-7.409337
5,-30.126549,-7.4958653
5,-30.321154,-7.602416
5,-29.65041,-7.624067
5,-30.15261,-7.2295713
5,-29.932127,-7.5759697
5,-29.949512,-7.3123326
5,-29.34509,-7.4730806
5,-29.711477,-7.638727
8,-30.254944,-2.0741954
8,-30.072956,-1.8504317
8,-29.977911,-1.9063591
8,-30.04174,-2.006836
8,-30.070616,-1.6514794
8,-30.06704,-1.6173174
8,-29.97941,-1.9267561
8,-28.843073,-1.8763702
8,-30.351622,-2.0140917
8,-29.955553,-1.7639835
8,-30.522818,-1.5472589
8,-29.824991,-1.3793279
8,-30.19785,-1.89961
8,-29.898544,-1.9270267
8,-29.958504,-1.9881916
8,-30.150599,-1.7935303
8,-30.078604,-1.4479417
8,-29.93958,-1.8671627
8,-30.480385,-1.5540054
8,-30.546127,-2.3525703
8,-29.961025,-1.4337382
8,-30.028784,-1.9044197
8,-28.706774,-1.6235697
8,-29.398005,-2.0832791
8,-30.07689,-1.410516
8,-30.329168,-2.113029
8,-30.199457,-1.9781529
8,-30.369009,-1.6070246
8,-30.518452,-1.5970532
8,-30.093489,-1.7040794
8,-30.308983,-1.4586531
8,-29.82363,-1.6586423
8,-29.374817,-1.7341576
8,-30.558416,-1.4552842
8,-30.32192,-1.7008159
8,-30.201616,-1.7641659
8,-30.092052,-1.3714969
8,-30.085186,-1.72383
8,-30.131826,-1.7298485
8,-30.460052,-1.5977682
8,-30.043074,-1.7782423
8,-29.308235,-2.162427
8,-30.316345,-1.8626938
8,-30.125946,-2.0780838
8,-30.43598,-1.7522669
8,-30.745638,-2.360786
8,-30.336452,-1.912141
8,-30.211142,-2.3394377
8,-29.951694,-1.4976022
8,-30.01186,-1.5657551
8,-30.378452,-2.042998
8,-30.116425,-2.2221873
8,-30.236464,-2.1630344
8,-30.172577,-2.0915608
8,-30.316113,-1.8068199
8,-30.78502,-2.3016663
8,-27.8473,-1.9339298
8,-28.85402,-2.2495096
8,-30.098793,-1.7858964
8,-30.340857,-1.9658153
8,-30.253109,-1.7463988
8,-30.46199,-1.7213887
8,-28.102568,-1.2540803
8,-30.493341,-1.7694534
8,-30.286003,-2.0548952
8,-29.89697,-1.7923275
8,-29.796759,-1.9260594
8,-30.573982,-2.0070078
8,-30.1928,-2.1382039
8,-29.08081,-1.8889654
8,-30.079803,-1.6111345
8,-29.978876,-1.8240124
8,-29.058956,-2.089105
8,-29.47646,-1.8907137
8,-29.640892,-1.9535553
8,-29.97729,-2.0201771
8,-29.98132,-2.0877516
8,-29.960108,-1.6073927
8,-30.687965,-1.690747
8,-30.746115,-1.1503327
8,-29.515753,-1.7330291
8,-30.709463,-1.9446516
8,-29.929493,-1.5955263
8,-29.920385,-2.1468987
8,-29.673107,-1.5666853
8,-29.791851,-1.8904442
8,-29.809673,-1.8665022
8,-30.221537,-1.8753723
8,-30.215057,-1.9781024
8,-30.213552,-2.035248
8,-30.361425,-1.8502896
8,-30.164213,-2.0186563
8,-29.735458,-1.9285448
8,-29.9138,-2.1128883
8,-30.627558,-1.8619678
8,-30.158993,-2.2072752
8,-30.60871,-1.9869454
8,-30.27984,-2.0345511
8,-30.53559,-2.1769693
8,-29.892641,-1.7361407
8,-30.224731,-2.1342316
8,-30.320007,-1.6935227
8,-29.944052,-1.8720027
8,-30.15041,-1.9044293
8,-29.998169,-1.8183439
8,-30.038637,-1.7874182
8,-30.175953,-1.8432958
8,-30.284937,-1.8832929
8,-30.09192,-2.068315
2,-29.665178,-3.178198
8,-30.097301,-2.6168988
8,-30.123259,-1.6230558
8,-30.505526,-2.0250244
8,-30.348885,-2.1992466
8,-30.48193,-1.8496813
8,-30.365356,-2.0264637
8,-29.730114,-2.0889852
8,-29.637732,-1.7544509
8,-29.526194,-1.8514699
8,-30.121881,-1.8158764
8,-30.143976,-2.24868
8,-29.94927,-2.1773934
8,-29.633823,-1.5424352
8,-30.08817,-1.7590307
8,-30.585676,-2.0071273
8,-29.766344,-2.2731168
8,-29.657955,-2.2565365
8,-30.536734,-1.8544806
8,-30.22761,-2.0273457
8,-29.572332,-2.1760821
8,-30.073526,-1.9419979
8,-30.114077,-2.4656868
8,-29.991093,-2.2421594
8,-30.101307,-1.9667219
8,-30.272676,-2.0302212
8,-29.85566,-1.6439413
8,-30.310572,-2.0373404
8,-30.393734,-1.6991098
8,-30.265146,-1.9954085
8,-30.090443,-2.0204237
8,-30.392883,-1.3454127
8,-29.636028,-1.6427548
8,-30.12223,-1.8265178
8,-30.49641,-1.9122037
8,-30.297462,-1.6251482
8,-30.250885,-1.2556343
8,-30.153429,-1.8577381
8,-30.67311,-2.0298705
8,-30.167109,-1.7549187
8,-30.20826,-1.7746863
8,-30.438404,-2.975712
8,-28.34368,-1.6179409
8,-30.157766,-1.7937288
8,-30.166084,-1.3170757
8,-29.772757,-2.5581236
8,-30.364975,-2.2744799
8,-29.968649,-2.4217618
8,-30.383936,-2.2547555
8,-29.240791,-2.3806808
8,-29.590967,-2.2775366
8,-30.709192,-2.1595564
8,-29.9622,-2.3871992
8,-30.08382,-1.8777304
8,-30.536335,-2.2335088
8,-29.793247,-2.0746832
8,-29.81725,-1.9638848
8,-29.849691,-1.726618
8,-29.844437,-1.8119645
8,-30.408546,-2.058805
8,-30.038036,-2.0156116
8,-29.965881,-1.7352325
8,-29.850655,-1.7934924
8,-29.922375,-1.8311384
8,-29.855894,-2.0945911
8,-29.617046,-2.6375988
8,-30.41569,-2.4036808
8,-29.471691,-2.057532
8,-29.397253,-2.1261058
11,-29.50202,-1.2255055
11,-29.486256,-1.7813337
11,-29.212725,-1.4644442
11,-30.208906,-1.4922214
11,-29.779497,-1.4103357
11,-30.118244,-1.2263643
11,-29.317478,-1.3919984
11,-29.953487,-1.4467435
11,-29.799248,-1.7982984
11,-29.381508,-1.5509886
11,-30.096966,-1.8311409
11,-29.500727,-1.5555701
11,-29.029844,-1.5703514
11,-29.504942,-1.5043917
11,-30.093433,-1.4196213
11,-30.424587,-1.4075254
11,-30.178507,-1.5221683
11,-30.146198,-1.4497666
11,-30.049906,-1.4893463
11,-30.223707,-1.462443
11,-30.145573,-1.5849429
11,-30.085203,-1.7535632
11,-30.11972,-1.8906163
8,-29.551426,-2.3563354
8,-29.868979,-1.9139996
8,-30.955368,-2.1585968
8,-29.797535,-2.725647
8,-29.714476,-2.4447541
8,-29.86729,-2.86819
8,-29.95518,-2.883114
8,-29.825453,-1.9333988
8,-30.126337,-2.9622943
12,-29.696312,-1.3515642
12,-29.738148,-1.23802
12,-29.414711,-1.1805903
12,-29.850374,-1.109997
9,-29.2309,-7.069987
9,-29.884705,-7.685296
9,-29.53898,-7.5666695
9,-29.530155,-7.2618074
11,-29.86846,-1.4346188
11,-29.74266,-1.5907816
11,-29.772305,-1.5888491
11,-30.028442,-1.8626705
11,-29.98639,-1.6199609
11,-30.091183,-1.7235122
11,-29.844007,-1.8017995
11,-30.170954,-1.5691744
11,-29.999268,-1.7230539
11,-29.464216,-1.6583036
11,-30.133032,-1.4057918
11,-30.284327,-1.9215376
11,-30.244337,-1.3783634
11,-30.59339,-1.8991679
11,-30.569714,-1.3443911
11,-30.284311,-1.5027695
11,-30.261646,-1.620643
11,-30.141819,-1.7547194
11,-29.909283,-1.2873794
11,-30.23432,-1.2412795
11,-30.325665,-1.3053626
11,-30.182655,-1.4456093
11,-29.607624,-1.6156178
11,-28.188496,-1.0130686
11,-29.890068,-1.2804135
11,-29.19312,-1.4996147
11,-29.8574,-1.5429515
11,-30.432106,-1.6722974
11,-29.95244,-1.5833927
11,-30.058165,-1.681098
11,-30.027414,-1.5350717
11,-30.206247,-1.671242
11,-30.167545,-1.3582389
11,-29.802809,-1.6387498
11,-29.915144,-0.97556937
11,-29.945114,-1.4715424
11,-29.903126,-1.398171
11,-30.069225,-1.3945321
11,-30.553984,-1.2658259
11,-30.140574,-1.0069302
11,-30.545244,-1.4545774
11,-30.13002,-1.7758665
11,-30.289434,-1.527187
11,-30.071653,-1.3179901
11,-30.109547,-1.5848082
11,-30.28575,-1.5946107
11,-30.14104,-1.5212945
11,-30.216461,-1.5503644
11,-30.058596,-1.1333628
11,-30.284973,-1.611322
11,-30.415419,-1.5149548
11,-30.276463,-1.6278356
11,-30.275509,-1.6772515
11,-30.13557,-1.3458431
11,-30.18631,-1.2024179
11,-30.398565,-1.9492948
11,-30.136385,-1.588516
11,-29.79959,-1.5728691
11,-29.991688,-1.7460941
11,-29.416065,-1.3060673
11,-30.356455,-1.6446542
11,-30.27634,-1.5724522
11,-30.20325,-1.3349683
11,-30.157787,-1.5648986
11,-30.243986,-1.5059909
11,-29.751572,-1.9164261
11,-29.886995,-1.7398474
2,-29.797678,-3.694847
2,-29.932076,-3.3264112
2,-29.842548,-3.6844447
5,-29.916868,-7.553639
5,-30.088778,-7.303161
5,-30.293423,-7.5504594
5,-29.730337,-7.572274
5,-30.151625,-7.7267885
5,-29.877363,-7.594771
5,-29.889044,-7.6284013
5,-29.901623,-7.3766356
5,-30.117363,-7.3852344
5,-29.815786,-7.533032
5,-30.135601,-7.1875653
5,-30.204222,-7.992733
5,-30.020947,-7.5440583
5,-30.243898,-7.6895785
5,-29.625761,-7.48544
5,-29.876617,-7.536915
5,-29.990376,-7.7006288
5,-29.995134,-7.6243153
5,-30.096125,-7.859302
5,-30.149618,-7.54114
5,-30.01723,-7.503872
5,-30.204384,-7.662895
9,-29.94267,-7.3205037
9,-29.75753,-7.68133
9,-29.880945,-7.5706124
9,-29.857521,-7.391144
9,-29.913988,-7.6027927
9,-30.255318,-7.7457232
9,-29.924795,-7.013286
9,-29.959126,-7.2846546
9,-29.98711,-7.639866
9,-29.875448,-7.4170856
9,-30.06921,-7.794454
9,-29.945795,-7.5039153
9,-29.82143,-7.4051313
9,-30.002548,-7.7699556
9,-29.821278,-7.465173
9,-30.198658,-7.2761445
9,-29.937849,-7.1615577
9,-29.743792,-7.594131
9,-30.08171,-7.455817
9,-29.68057,-7.418579
9,-29.975187,-7.580179
9,-30.273972,-7.311582
9,-30.207432,-7.4076877
9,-29.535229,-7.5199757
9,-29.896475,-7.7338834
9,-29.956738,-7.3368926
9,-29.86068,-7.787503
9,-30.360533,-7.393118
9,-29.854368,-7.1693516
9,-30.362299,-7.424539
9,-29.939367,-7.62489
9,-30.028563,-7.1121254
9,-29.967388,-7.3579597
8,-30.170115,-1.2580659
8,-30.64512,-2.0419478
8,-31.00168,-1.1448232
8,-30.892197,-1.2565315
8,-30.914268,-0.9319161
8,-31.022724,-0.9699811
8,-31.053654,-0.7295092
8,-30.91276,-1.1855427
8,-30.182636,-2.902081
8,-30.518038,-2.433523
8,-30.585524,-1.3246752
8,-30.39027,-0.8526207
8,-30.530226,-0.9594443
8,-30.504234,-1.233855
8,-30.445606,-1.2227435
8,-30.371014,-3.0272372
8,-30.335476,-2.9966843
8,-30.503582,-2.9333065
8,-30.328405,-3.1555295
8,-30.452232,-2.9307075
8,-30.358137,-2.908283
8,-30.368792,-3.4388063
8,-30.198303,-3.0585806
8,-30.42255,-2.7990992
8,-30.435888,-2.587537
8,-30.122496,-2.551598
8,-30.306858,-2.8190603
8,-30.437428,-3.2851799
8,-30.44587,-2.5023453
8,-30.088165,-2.782801
8,-30.23685,-3.2633805
8,-30.398537,-4.7906003
8,-30.454798,-3.021874
8,-30.489511,-2.691303
8,-30.210257,-2.8760033
8,-30.229416,-2.9167826
8,-30.389475,-3.317312
8,-30.362099,-3.180812
8,-30.442566,-3.311938
8,-30.807066,-0.7138477
8,-30.51211,-1.0929414
8,-29.986694,-3.5699387
8,-30.390862,-2.6030147
8,-30.592178,-2.409901
8,-30.681395,-3.1733906
8,-30.351011,-2.936296
8,-30.592285,-2.5438306
8,-30.252762,-3.114514
8,-29.964495,-3.167688
8,-30.474855,-2.7187157
8,-30.609371,-2.8438184
8,-30.675728,-2.4670448
8,-30.515697,-2.6454558
8,-30.487621,-2.8311727
8,-30.69355,-2.3790336
8,-31.10368,-1.3008854
8,-30.828074,-0.749651
8,-29.698008,-1.8277556
8,-29.979073,-1.8502088
8,-30.851828,-1.0967603
8,-30.645014,-3.0764282
8,-30.540564,-3.427259
8,-29.980837,-3.492841
8,-30.468405,-2.9035761
8,-30.572096,-2.7619932
8,-30.638758,-2.305764
8,-30.168293,-2.807736
8,-31.01146,-0.8430833
8,-30.53322,-1.4603276
8,-30.732004,-1.2555223
8,-30.937855,-1.0536193
8,-31.275043,-1.0701917
9,-29.116022,-7.1520615
9,-29.764736,-7.1845827
9,-29.141272,-7.3273897
9,-29.78786,-7.6914744
9,-29.949804,-7.211264
9,-29.901596,-7.7023787
9,-29.90138,-7.3258057
9,-30.222715,-7.686998
9,-29.554544,-7.4822884
9,-30.073372,-7.619668
9,-29.566603,-7.511623
9,-29.839954,-8.001196
9,-29.81978,-7.5359836
9,-29.864908,-7.3093987
9,-29.995424,-7.395536
9,-29.751074,-7.162917
9,-30.0548,-7.322337
9,-30.370255,-7.6390314
9,-30.210863,-7.71446
8,-30.731031,-1.3142713
8,-31.031153,-1.1245209
8,-31.119637,-1.0472897
8,-30.775635,-1.3625301
9,-29.981644,-7.3966837
9,-30.069202,-7.181399
9,-30.0143,-7.5066223
9,-30.0961,-7.6128592
9,-29.656698,-7.1622753
9,-29.86521,-7.5615287
9,-30.112803,-7.1856084
9,-30.282082,-7.8311844
9,-29.949665,-7.461773
9,-30.089132,-7.5395536
9,-30.033344,-7.445941
9,-30.216864,-7.691498
9,-30.101276,-7.602606
9,-30.42128,-7.6850915
9,-30.472843,-7.5383863
9,-30.005077,-7.5216517
9,-29.906767,-7.681521
9,-30.417927,-7.5586033
9,-30.217567,-7.700712
9,-30.118998,-7.3408875
9,-29.799206,-7.7011642
8,-30.304573,-2.698563
8,-30.318256,-2.5529144
8,-30.785685,-0.8611748
8,-30.58196,-3.2205904
8,-30.480778,-3.5000272
8,-29.852762,-3.1034918
8,-31.194845,-0.82699144
8,-30.66206,-1.4654154
8,-30.983229,-1.1135869
9,-29.947718,-7.5360193
9,-29.823994,-6.9922686
9,-29.695683,-7.296644
9,-29.81017,-7.622635
9,-30.125282,-7.7091703
9,-30.026731,-7.1980085
9,-29.808664,-7.4999037
9,-29.91527,-6.9172482
9,-29.75354,-7.4406767
9,-29.981386,-7.126624
9,-30.031664,-7.351459
9,-30.003904,-7.143164
9,-30.08573,-7.5983696
9,-30.19923,-7.027707
9,-29.997356,-7.418465
9,-29.953278,-7.872211
9,-30.03647,-6.9124455
8,-30.921919,-1.2729034
8,-30.91274,-1.3511466
8,-30.183172,-2.9692166
8,-30.283504,-2.9389036
8,-30.45785,-3.4074786
5,-29.769527,-7.447461
5,-29.077135,-7.285817
5,-29.020603,-7.520438
5,-29.71021,-7.4407544
5,-29.546995,-7.573933
5,-29.510324,-7.7711887
5,-29.586533,-7.378282
5,-29.44325,-7.177242
5,-29.83649,-7.4165554
5,-29.586756,-7.2899137
5,-29.106,-7.283673
5,-29.3657,-7.283656
5,-29.698406,-7.318829
5,-28.964396,-7.4201756
5,-29.222588,-7.256493
5,-29.658657,-7.5831485
5,-29.715342,-7.613551
5,-29.540756,-7.5875773
5,-28.836586,-6.9454246
5,-29.825045,-7.496742
2,-30.131102,-3.5432727
11,-30.292448,-1.5139016
11,-29.885303,-1.7362181
11,-30.172253,-1.6707118
11,-28.950361,-1.7822187
11,-28.978827,-1.4247543
11,-29.041601,-1.6362003
11,-29.73336,-1.3397992
11,-30.339664,-1.563189
11,-30.279932,-1.402192
11,-30.1136,-1.8907325
11,-29.868958,-1.3898423
11,-30.397057,-1.5348384
11,-30.39575,-1.1720763
5,-29.989767,-7.534084
8,-30.353716,-2.8736198
8,-30.445278,-2.5813072
8,-30.326931,-1.0917149
8,-30.726013,-1.1951237
8,-30.283403,-2.885692
8,-30.46171,-3.153634
8,-30.49192,-3.0086782
8,-29.684093,-3.3570437
8,-29.619917,-3.1985085
8,-30.491444,-3.193628
8,-30.597366,-3.4529886
8,-30.711884,-2.3253343
8,-30.502306,-3.0418725
8,-30.385242,-2.3278806
8,-30.644924,-3.0645921
8,-30.973383,-1.1677152
8,-30.90609,-1.4164047
8,-30.809948,-1.6361463
8,-31.002495,-1.0290513
8,-30.4796,-2.8601701
8,-30.453531,-2.9243288
8,-29.729378,-3.1344764
8,-29.809988,-2.834195
8,-30.22903,-2.6329606
8,-30.181564,-3.3061113
8,-30.477625,-3.0788445
8,-30.747976,-3.0912278
8,-30.751207,-0.81631476
8,-30.703533,-0.8300562
8,-30.744234,-1.1888744
8,-30.442484,-2.6938782
8,-30.754591,-1.4478987
8,-31.000235,-0.82939386
8,-30.85568,-1.0588188
8,-30.381952,-1.189607
8,-30.771803,-1.2065507
8,-30.802647,-1.1867783
8,-30.980156,-1.2358997
8,-30.79032,-1.3604821
8,-30.854046,-1.1327549
8,-30.717894,-1.3820742
8,-30.594448,-0.97616035
8,-30.80468,-1.2429003
8,-30.732454,-1.2184206
8,-30.090433,-2.854169
8,-30.642202,-3.0183222
5,-29.908678,-7.6532035
5,-29.747543,-7.7756453
5,-29.811066,-7.7566986
5,-29.880997,-7.387711
5,-30.016668,-7.4851737
5,-30.140926,-7.899041
5,-29.98876,-7.2707415
5,-29.980272,-7.41813
5,-29.676018,-7.6630626
5,-29.47406,-7.7436876
5,-29.947811,-7.6994653
5,-30.146648,-7.771022
5,-29.801958,-7.054623
5,-30.203354,-7.446798
5,-30.228003,-7.264419
5,-30.165627,-7.269337
5,-30.002186,-7.673271
5,-29.954004,-7.621206
5,-29.900688,-7.6851115
5,-30.118183,-7.970687
5,-29.643185,-7.1398
5,-30.26344,-7.3622613
5,-30.065874,-7.6267233
5,-30.056166,-7.090573
5,-29.80209,-7.42207
5,-29.986382,-7.722403
5,-30.189468,-7.5966206
5,-29.77208,-7.5375175
5,-29.99929,-7.3102984
5,-29.91403,-7.4507194
5,-29.8149,-7.5311437
5,-29.254639,-7.613782
5,-29.997248,-7.552025
5,-30.10663,-7.258822
5,-29.955778,-7.6564565
5,-30.185379,-7.459103
5,-29.720978,-7.3836412
5,-29.891455,-7.991577
5,-29.923601,-7.5161242
5,-29.968904,-7.5071354
5,-30.389267,-7.92253
8,-31.08176,-1.2417966
8,-30.738068,-1.7108817
8,-30.268051,-2.7137995
